date,store_id,item_id,category,sales_units,on_promotion,base_price,unit_cost,shelf_life_days,holding_cost_per_day,spoilage_cost_per_unit,stockout_cost_per_unit
2025-11-17,STORE_04,ITEM_MEAT_01,Meat,17,0,192.29,125.51,5,4.8,125.16,112.77
2025-11-17,STORE_04,ITEM_MEAT_02,Meat,14,0,124.32,64.31,5,1.4,65.54,110.34
2025-11-17,STORE_04,ITEM_PRODUCE_01,Produce,15,0,34.07,16.36,4,0.57,22.45,64.03
2025-11-17,STORE_04,ITEM_PRODUCE_02,Produce,10,0,22.54,13.96,4,0.5,19.02,58.18
2025-11-17,STORE_05,ITEM_BAKERY_01,Bakery,12,0,49.37,33.81,3,0.89,40.27,68.41
2025-11-17,STORE_05,ITEM_BAKERY_02,Bakery,12,0,23.97,15.35,3,0.31,18.47,58.38
2025-11-17,STORE_05,ITEM_DAIRY_01,Dairy,27,0,60.18,36.24,7,1.64,41.9,75.77
2025-11-17,STORE_05,ITEM_DAIRY_02,Dairy,28,0,40.37,20.96,7,0.5,28.22,67.59
2025-11-17,STORE_05,ITEM_MEAT_01,Meat,16,0,194.61,126.48,5,4.94,127.85,116.79
2025-11-17,STORE_05,ITEM_MEAT_02,Meat,12,0,125.63,63.89,5,1.41,67.32,109.79
2025-11-17,STORE_05,ITEM_PRODUCE_01,Produce,18,0,32.94,16.16,4,0.6,22.03,66.25
2025-11-17,STORE_05,ITEM_PRODUCE_02,Produce,14,0,22.43,14.25,4,0.51,19.81,59.86
2025-11-17,STORE_06,ITEM_BAKERY_01,Bakery,13,0,49.19,33.6,3,0.9,40.46,67.15
2025-11-17,STORE_06,ITEM_BAKERY_02,Bakery,13,0,25.1,15.28,3,0.32,19.39,60.45
2025-11-17,STORE_06,ITEM_DAIRY_01,Dairy,39,0,59.81,36.66,7,1.62,43.1,75.76
2025-11-17,STORE_06,ITEM_DAIRY_02,Dairy,19,0,40.16,20.78,7,0.52,28.57,69.96
2025-11-17,STORE_06,ITEM_MEAT_01,Meat,17,0,191.56,123.68,5,4.71,126.65,113.83
2025-11-17,STORE_06,ITEM_MEAT_02,Meat,15,0,123.09,64.18,5,1.37,65.71,109.68
2025-11-17,STORE_06,ITEM_PRODUCE_01,Produce,23,0,31.86,16.5,4,0.59,22.7,65.66
2025-11-17,STORE_06,ITEM_PRODUCE_02,Produce,19,0,22.89,14.0,4,0.5,19.28,58.99
2025-11-17,STORE_07,ITEM_BAKERY_01,Bakery,13,0,50.72,33.86,3,0.91,40.19,64.23
2025-11-17,STORE_07,ITEM_BAKERY_02,Bakery,18,0,26.25,15.28,3,0.32,20.26,60.24
2025-11-17,STORE_07,ITEM_DAIRY_01,Dairy,41,0,60.9,35.76,7,1.67,42.54,73.28
2025-11-17,STORE_07,ITEM_DAIRY_02,Dairy,27,0,36.1,20.62,7,0.5,27.59,68.22
2025-11-17,STORE_07,ITEM_MEAT_01,Meat,15,0,190.64,122.64,5,4.79,123.55,116.86
2025-11-17,STORE_07,ITEM_MEAT_02,Meat,12,0,126.22,63.66,5,1.37,68.35,110.02
2025-11-17,STORE_07,ITEM_PRODUCE_01,Produce,33,0,32.84,16.59,4,0.59,22.53,64.21
2025-11-17,STORE_07,ITEM_PRODUCE_02,Produce,26,0,22.94,14.03,4,0.51,19.75,60.52
2025-11-17,STORE_08,ITEM_BAKERY_01,Bakery,13,0,49.43,33.65,3,0.93,39.69,66.91
2025-11-17,STORE_08,ITEM_BAKERY_02,Bakery,12,0,25.26,15.23,3,0.32,19.42,61.43
2025-11-17,STORE_08,ITEM_DAIRY_01,Dairy,38,0,60.2,36.15,7,1.69,42.34,75.16
2025-11-17,STORE_08,ITEM_DAIRY_02,Dairy,25,0,39.12,20.77,7,0.5,28.42,68.76
2025-11-17,STORE_08,ITEM_MEAT_01,Meat,24,0,196.87,125.4,5,4.88,126.22,119.77
2025-11-17,STORE_08,ITEM_MEAT_02,Meat,6,0,123.62,63.63,5,1.36,67.15,108.88
2025-11-17,STORE_08,ITEM_PRODUCE_01,Produce,9,0,32.47,16.29,4,0.63,22.36,64.11
2025-11-17,STORE_08,ITEM_PRODUCE_02,Produce,10,0,22.88,14.14,4,0.51,19.7,58.25
2025-11-18,STORE_01,ITEM_BAKERY_01,Bakery,9,0,50.01,33.44,3,0.93,40.52,64.76
2025-11-18,STORE_01,ITEM_BAKERY_02,Bakery,13,0,25.56,15.03,3,0.32,19.53,58.48
2025-11-18,STORE_01,ITEM_DAIRY_01,Dairy,44,0,62.62,36.31,7,1.65,41.15,75.94
2025-11-18,STORE_01,ITEM_DAIRY_02,Dairy,24,0,37.99,20.32,7,0.5,27.91,69.64
2025-11-18,STORE_01,ITEM_MEAT_01,Meat,13,0,202.07,126.61,5,4.81,125.77,118.41
2025-11-18,STORE_01,ITEM_MEAT_02,Meat,10,0,132.94,64.79,5,1.37,66.0,104.47
2025-11-18,STORE_01,ITEM_PRODUCE_01,Produce,24,0,35.1,16.47,4,0.61,22.03,65.13
2025-11-18,STORE_01,ITEM_PRODUCE_02,Produce,25,0,23.02,14.13,4,0.52,19.76,58.29
2025-11-18,STORE_02,ITEM_BAKERY_01,Bakery,19,0,51.29,33.52,3,0.9,39.74,66.64
2025-11-18,STORE_02,ITEM_BAKERY_02,Bakery,7,0,24.87,15.22,3,0.31,19.4,59.07
2025-11-18,STORE_02,ITEM_DAIRY_01,Dairy,34,0,61.77,36.3,7,1.68,42.83,76.19
2025-11-18,STORE_02,ITEM_DAIRY_02,Dairy,45,0,40.54,20.68,7,0.52,28.42,65.54
2025-11-18,STORE_02,ITEM_MEAT_01,Meat,16,0,195.93,125.47,5,4.82,131.4,123.26
2025-11-18,STORE_02,ITEM_MEAT_02,Meat,12,0,123.64,63.02,5,1.4,66.83,110.41
2025-11-18,STORE_02,ITEM_PRODUCE_01,Produce,25,0,32.83,16.39,4,0.6,22.58,65.51
2025-11-18,STORE_02,ITEM_PRODUCE_02,Produce,27,0,22.76,14.13,4,0.5,20.05,59.22
2025-11-18,STORE_03,ITEM_BAKERY_01,Bakery,6,0,51.1,33.64,3,0.94,40.25,67.56
2025-11-18,STORE_03,ITEM_BAKERY_02,Bakery,19,0,25.99,15.45,3,0.33,19.65,60.89
2025-11-18,STORE_03,ITEM_DAIRY_01,Dairy,30,0,64.71,36.09,7,1.66,42.33,75.88
2025-11-18,STORE_03,ITEM_DAIRY_02,Dairy,34,0,39.94,20.58,7,0.52,28.38,67.51
2025-11-18,STORE_03,ITEM_MEAT_01,Meat,29,0,197.65,127.07,5,4.86,126.6,117.17
2025-11-18,STORE_03,ITEM_MEAT_02,Meat,14,0,132.79,64.28,5,1.41,67.63,111.76
2025-11-18,STORE_03,ITEM_PRODUCE_01,Produce,20,0,32.51,16.29,4,0.59,22.42,65.18
2025-11-18,STORE_03,ITEM_PRODUCE_02,Produce,8,0,23.92,14.02,4,0.53,18.66,58.6
2025-11-18,STORE_04,ITEM_BAKERY_01,Bakery,17,0,46.59,33.97,3,0.92,38.63,64.95
2025-11-18,STORE_04,ITEM_BAKERY_02,Bakery,9,0,25.0,15.36,3,0.33,19.26,60.49
2025-11-18,STORE_04,ITEM_DAIRY_01,Dairy,37,0,60.53,36.01,7,1.59,41.41,73.82
2025-11-18,STORE_04,ITEM_DAIRY_02,Dairy,30,0,39.09,20.7,7,0.51,28.77,67.03
2025-11-18,STORE_04,ITEM_MEAT_01,Meat,15,0,193.37,125.05,5,4.76,124.75,116.01
2025-11-18,STORE_04,ITEM_MEAT_02,Meat,12,0,123.51,64.98,5,1.39,66.72,103.37
2025-11-18,STORE_04,ITEM_PRODUCE_01,Produce,20,0,33.83,16.24,4,0.59,22.67,64.86
2025-11-18,STORE_04,ITEM_PRODUCE_02,Produce,14,0,22.89,13.93,4,0.51,18.65,58.75
2025-11-18,STORE_05,ITEM_BAKERY_01,Bakery,18,0,49.33,33.69,3,0.9,38.99,67.12
2025-11-18,STORE_05,ITEM_BAKERY_02,Bakery,12,0,24.11,15.04,3,0.32,19.92,56.9
2025-11-18,STORE_05,ITEM_DAIRY_01,Dairy,37,0,61.3,36.33,7,1.63,42.63,76.79
2025-11-18,STORE_05,ITEM_DAIRY_02,Dairy,23,0,40.45,20.71,7,0.5,29.47,67.35
2025-11-18,STORE_05,ITEM_MEAT_01,Meat,13,0,192.28,123.53,5,4.82,124.55,113.84
2025-11-18,STORE_05,ITEM_MEAT_02,Meat,12,0,122.27,65.15,5,1.39,68.41,109.31
2025-11-18,STORE_05,ITEM_PRODUCE_01,Produce,28,0,32.73,15.97,4,0.62,22.14,68.14
2025-11-18,STORE_05,ITEM_PRODUCE_02,Produce,24,0,22.7,13.86,4,0.5,19.72,57.54
2025-11-18,STORE_06,ITEM_BAKERY_01,Bakery,11,0,48.45,34.05,3,0.9,40.08,66.58
2025-11-18,STORE_06,ITEM_BAKERY_02,Bakery,27,0,24.61,15.16,3,0.31,19.76,59.4
2025-11-18,STORE_06,ITEM_DAIRY_01,Dairy,26,0,61.0,36.86,7,1.65,40.28,74.88
2025-11-18,STORE_06,ITEM_DAIRY_02,Dairy,33,0,39.84,20.43,7,0.49,28.95,69.89
2025-11-18,STORE_06,ITEM_MEAT_01,Meat,26,0,189.15,125.2,5,4.77,127.86,114.66
2025-11-18,STORE_06,ITEM_MEAT_02,Meat,14,0,122.06,66.2,5,1.38,68.11,109.24
2025-11-18,STORE_06,ITEM_PRODUCE_01,Produce,19,0,32.3,16.08,4,0.6,22.41,65.34
2025-11-18,STORE_06,ITEM_PRODUCE_02,Produce,9,0,22.55,13.86,4,0.51,18.87,58.84
2025-11-18,STORE_07,ITEM_BAKERY_01,Bakery,15,0,49.9,33.54,3,0.91,39.27,67.19
2025-11-18,STORE_07,ITEM_BAKERY_02,Bakery,13,0,25.74,15.19,3,0.31,19.64,58.78
2025-11-18,STORE_07,ITEM_DAIRY_01,Dairy,39,0,62.47,36.1,7,1.64,42.01,72.77
2025-11-18,STORE_07,ITEM_DAIRY_02,Dairy,25,0,36.12,20.59,7,0.52,28.59,66.2
2025-11-18,STORE_07,ITEM_MEAT_01,Meat,26,0,187.14,124.97,5,4.79,129.35,117.4
2025-11-18,STORE_07,ITEM_MEAT_02,Meat,11,0,128.98,63.61,5,1.43,67.11,104.86
2025-11-18,STORE_07,ITEM_PRODUCE_01,Produce,18,0,32.15,16.34,4,0.61,22.99,65.45
2025-11-18,STORE_07,ITEM_PRODUCE_02,Produce,23,0,22.6,13.95,4,0.51,18.45,60.17
2025-11-18,STORE_08,ITEM_BAKERY_01,Bakery,7,0,49.34,33.17,3,0.9,38.49,65.76
2025-11-18,STORE_08,ITEM_BAKERY_02,Bakery,17,0,25.3,14.94,3,0.32,19.77,60.3
2025-11-18,STORE_08,ITEM_DAIRY_01,Dairy,40,0,60.55,36.17,7,1.63,41.02,72.74
2025-11-18,STORE_08,ITEM_DAIRY_02,Dairy,21,0,39.21,20.27,7,0.51,28.69,66.92
2025-11-18,STORE_08,ITEM_MEAT_01,Meat,18,0,198.24,126.1,5,4.98,124.24,115.16
2025-11-18,STORE_08,ITEM_MEAT_02,Meat,11,0,123.92,64.02,5,1.38,66.91,109.74
2025-11-18,STORE_08,ITEM_PRODUCE_01,Produce,17,0,31.86,16.21,4,0.6,22.62,66.16
2025-11-18,STORE_08,ITEM_PRODUCE_02,Produce,24,0,22.96,13.73,4,0.5,19.17,59.93
2025-11-19,STORE_01,ITEM_BAKERY_01,Bakery,15,0,49.88,33.75,3,0.92,39.83,66.37
2025-11-19,STORE_01,ITEM_BAKERY_02,Bakery,14,0,25.34,15.49,3,0.32,19.78,57.9
2025-11-19,STORE_01,ITEM_DAIRY_01,Dairy,48,0,62.16,35.79,7,1.67,43.26,73.92
2025-11-19,STORE_01,ITEM_DAIRY_02,Dairy,25,0,37.93,20.43,7,0.49,28.25,67.42
2025-11-19,STORE_01,ITEM_MEAT_01,Meat,11,0,205.87,123.65,5,4.83,127.61,114.31
2025-11-19,STORE_01,ITEM_MEAT_02,Meat,16,0,129.82,65.45,5,1.36,67.8,106.71
2025-11-19,STORE_01,ITEM_PRODUCE_01,Produce,26,0,35.62,16.31,4,0.63,22.52,66.61
2025-11-19,STORE_01,ITEM_PRODUCE_02,Produce,18,0,22.9,13.61,4,0.51,19.65,57.11
2025-11-19,STORE_02,ITEM_BAKERY_01,Bakery,21,0,50.29,34.03,3,0.91,38.48,64.44
2025-11-19,STORE_02,ITEM_BAKERY_02,Bakery,15,0,25.04,15.34,3,0.31,19.89,61.2
2025-11-19,STORE_02,ITEM_DAIRY_01,Dairy,38,0,60.83,35.9,7,1.65,41.89,77.08
2025-11-19,STORE_02,ITEM_DAIRY_02,Dairy,38,0,40.68,20.99,7,0.52,28.44,70.59
2025-11-19,STORE_02,ITEM_MEAT_01,Meat,12,0,194.25,125.6,5,4.61,125.34,112.91
2025-11-19,STORE_02,ITEM_MEAT_02,Meat,15,0,123.37,64.2,5,1.37,69.07,109.72
2025-11-19,STORE_02,ITEM_PRODUCE_01,Produce,19,0,33.14,16.2,4,0.58,22.75,67.05
2025-11-19,STORE_02,ITEM_PRODUCE_02,Produce,24,0,22.46,13.84,4,0.52,19.17,59.34
2025-11-19,STORE_03,ITEM_BAKERY_01,Bakery,7,0,51.05,33.82,3,0.86,39.39,64.85
2025-11-19,STORE_03,ITEM_BAKERY_02,Bakery,7,0,25.8,15.37,3,0.33,19.52,59.4
2025-11-19,STORE_03,ITEM_DAIRY_01,Dairy,28,0,64.76,36.55,7,1.6,40.34,75.7
2025-11-19,STORE_03,ITEM_DAIRY_02,Dairy,31,0,40.24,20.52,7,0.49,29.38,69.23
2025-11-19,STORE_03,ITEM_MEAT_01,Meat,26,0,199.87,124.58,5,4.76,125.68,117.44
2025-11-19,STORE_03,ITEM_MEAT_02,Meat,11,0,135.22,64.85,5,1.35,69.72,111.97
2025-11-19,STORE_03,ITEM_PRODUCE_01,Produce,13,0,32.39,16.19,4,0.6,22.01,63.28
2025-11-19,STORE_03,ITEM_PRODUCE_02,Produce,12,0,23.48,14.03,4,0.5,19.26,58.26
2025-11-19,STORE_04,ITEM_BAKERY_01,Bakery,13,0,47.31,33.5,3,0.88,38.44,66.24
2025-11-19,STORE_04,ITEM_BAKERY_02,Bakery,8,0,25.59,15.14,3,0.32,20.4,59.79
2025-11-19,STORE_04,ITEM_DAIRY_01,Dairy,36,0,59.98,36.35,7,1.7,43.06,74.83
2025-11-19,STORE_04,ITEM_DAIRY_02,Dairy,48,0,38.34,20.71,7,0.51,28.15,70.85
2025-11-19,STORE_04,ITEM_MEAT_01,Meat,19,0,189.45,125.2,5,4.7,129.08,113.14
2025-11-19,STORE_04,ITEM_MEAT_02,Meat,14,0,124.49,64.52,5,1.39,66.94,108.74
2025-11-19,STORE_04,ITEM_PRODUCE_01,Produce,22,0,33.61,16.3,4,0.58,21.51,63.39
2025-11-19,STORE_04,ITEM_PRODUCE_02,Produce,9,0,22.38,13.85,4,0.51,19.91,58.65
2025-11-19,STORE_05,ITEM_BAKERY_01,Bakery,18,0,50.37,33.62,3,0.92,40.44,64.84
2025-11-19,STORE_05,ITEM_BAKERY_02,Bakery,16,0,23.72,15.42,3,0.32,20.43,59.53
2025-11-19,STORE_05,ITEM_DAIRY_01,Dairy,47,0,60.63,36.05,7,1.66,41.59,75.25
2025-11-19,STORE_05,ITEM_DAIRY_02,Dairy,20,0,39.77,20.36,7,0.5,28.14,70.2
2025-11-19,STORE_05,ITEM_MEAT_01,Meat,17,0,190.8,125.15,5,4.68,129.78,118.3
2025-11-19,STORE_05,ITEM_MEAT_02,Meat,10,0,125.51,64.28,5,1.38,67.19,111.34
2025-11-19,STORE_05,ITEM_PRODUCE_01,Produce,12,0,32.24,16.32,4,0.6,21.91,64.06
2025-11-19,STORE_05,ITEM_PRODUCE_02,Produce,26,0,22.28,13.97,4,0.51,19.54,58.42
2025-11-19,STORE_06,ITEM_BAKERY_01,Bakery,14,0,49.45,33.71,3,0.9,39.06,67.22
2025-11-19,STORE_06,ITEM_BAKERY_02,Bakery,18,0,25.18,14.89,3,0.32,20.34,59.85
2025-11-19,STORE_06,ITEM_DAIRY_01,Dairy,45,0,61.13,36.37,7,1.63,42.95,74.54
2025-11-19,STORE_06,ITEM_DAIRY_02,Dairy,17,0,40.1,20.69,7,0.51,28.6,68.5
2025-11-19,STORE_06,ITEM_MEAT_01,Meat,14,0,190.48,124.77,5,4.62,125.44,117.57
2025-11-19,STORE_06,ITEM_MEAT_02,Meat,12,0,123.66,64.4,5,1.37,67.57,110.97
2025-11-19,STORE_06,ITEM_PRODUCE_01,Produce,26,0,32.27,16.11,4,0.6,21.56,63.27
2025-11-19,STORE_06,ITEM_PRODUCE_02,Produce,12,0,22.92,13.92,4,0.51,19.63,58.76
2025-11-19,STORE_07,ITEM_BAKERY_01,Bakery,5,0,49.57,33.59,3,0.91,38.24,63.17
2025-11-19,STORE_07,ITEM_BAKERY_02,Bakery,10,0,25.59,15.11,3,0.32,20.06,57.7
2025-11-19,STORE_07,ITEM_DAIRY_01,Dairy,45,0,62.32,36.95,7,1.61,42.54,75.88
2025-11-19,STORE_07,ITEM_DAIRY_02,Dairy,38,0,36.07,20.85,7,0.52,27.73,71.18
2025-11-19,STORE_07,ITEM_MEAT_01,Meat,13,0,189.93,124.72,5,4.82,124.5,117.96
2025-11-19,STORE_07,ITEM_MEAT_02,Meat,8,0,127.32,64.4,5,1.39,67.15,113.96
2025-11-19,STORE_07,ITEM_PRODUCE_01,Produce,22,0,32.29,16.34,4,0.59,22.42,67.22
2025-11-19,STORE_07,ITEM_PRODUCE_02,Produce,21,0,22.69,13.94,4,0.53,18.9,57.05
2025-11-19,STORE_08,ITEM_BAKERY_01,Bakery,16,0,49.14,32.95,3,0.93,40.83,64.65
2025-11-19,STORE_08,ITEM_BAKERY_02,Bakery,20,0,24.98,15.24,3,0.32,19.63,62.09
2025-11-19,STORE_08,ITEM_DAIRY_01,Dairy,35,0,60.62,36.21,7,1.63,43.45,76.51
2025-11-19,STORE_08,ITEM_DAIRY_02,Dairy,33,0,38.24,20.65,7,0.52,28.28,65.76
2025-11-19,STORE_08,ITEM_MEAT_01,Meat,16,0,199.61,125.59,5,4.79,121.16,113.92
2025-11-19,STORE_08,ITEM_MEAT_02,Meat,13,0,122.36,64.79,5,1.36,66.46,109.1
2025-11-19,STORE_08,ITEM_PRODUCE_01,Produce,16,0,32.4,16.4,4,0.6,22.2,64.35
2025-11-19,STORE_08,ITEM_PRODUCE_02,Produce,15,0,22.91,13.58,4,0.5,19.63,59.02
2025-11-20,STORE_01,ITEM_BAKERY_01,Bakery,16,0,49.16,33.32,3,0.9,40.28,64.82
2025-11-20,STORE_01,ITEM_BAKERY_02,Bakery,9,0,25.48,15.16,3,0.32,19.71,59.0
2025-11-20,STORE_01,ITEM_DAIRY_01,Dairy,42,0,62.69,36.07,7,1.61,41.79,78.01
2025-11-20,STORE_01,ITEM_DAIRY_02,Dairy,29,0,37.2,20.43,7,0.5,29.54,68.5
2025-11-20,STORE_01,ITEM_MEAT_01,Meat,17,0,202.05,126.72,5,4.94,131.32,122.27
2025-11-20,STORE_01,ITEM_MEAT_02,Meat,15,0,130.83,65.15,5,1.41,70.21,111.92
2025-11-20,STORE_01,ITEM_PRODUCE_01,Produce,21,0,34.96,16.4,4,0.61,22.77,64.89
2025-11-20,STORE_01,ITEM_PRODUCE_02,Produce,12,0,22.9,13.8,4,0.52,20.25,60.03
2025-11-20,STORE_02,ITEM_BAKERY_01,Bakery,15,0,50.79,33.09,3,0.91,40.09,66.49
2025-11-20,STORE_02,ITEM_BAKERY_02,Bakery,11,0,24.88,15.23,3,0.32,19.54,57.52
2025-11-20,STORE_02,ITEM_DAIRY_01,Dairy,29,0,62.2,35.75,7,1.63,42.74,75.89
2025-11-20,STORE_02,ITEM_DAIRY_02,Dairy,37,0,40.67,21.02,7,0.53,28.82,68.74
2025-11-20,STORE_02,ITEM_MEAT_01,Meat,11,0,195.94,123.78,5,4.87,123.49,118.96
2025-11-20,STORE_02,ITEM_MEAT_02,Meat,8,0,126.29,65.07,5,1.41,69.24,109.47
2025-11-20,STORE_02,ITEM_PRODUCE_01,Produce,26,0,32.51,16.26,4,0.6,22.45,65.75
2025-11-20,STORE_02,ITEM_PRODUCE_02,Produce,14,0,22.51,13.85,4,0.52,19.96,59.43
2025-11-20,STORE_03,ITEM_BAKERY_01,Bakery,12,0,49.55,33.61,3,0.93,40.1,67.65
2025-11-20,STORE_03,ITEM_BAKERY_02,Bakery,15,0,26.24,14.98,3,0.32,20.16,58.28
2025-11-20,STORE_03,ITEM_DAIRY_01,Dairy,23,0,65.38,36.17,7,1.72,43.21,78.03
2025-11-20,STORE_03,ITEM_DAIRY_02,Dairy,19,0,40.5,20.52,7,0.52,29.34,68.23
2025-11-20,STORE_03,ITEM_MEAT_01,Meat,23,0,201.46,123.88,5,4.87,127.27,113.27
2025-11-20,STORE_03,ITEM_MEAT_02,Meat,24,0,133.48,64.3,5,1.4,65.33,106.99
2025-11-20,STORE_03,ITEM_PRODUCE_01,Produce,23,0,32.5,16.19,4,0.6,22.23,65.35
2025-11-20,STORE_03,ITEM_PRODUCE_02,Produce,17,0,23.64,13.76,4,0.5,19.09,56.97
2025-11-20,STORE_04,ITEM_BAKERY_01,Bakery,16,0,48.36,33.31,3,0.94,38.86,65.83
2025-11-20,STORE_04,ITEM_BAKERY_02,Bakery,13,0,24.89,15.23,3,0.3,19.71,59.99
2025-11-20,STORE_04,ITEM_DAIRY_01,Dairy,37,0,58.92,36.42,7,1.65,42.43,75.16
2025-11-20,STORE_04,ITEM_DAIRY_02,Dairy,30,0,38.35,20.58,7,0.51,29.05,69.26
2025-11-20,STORE_04,ITEM_MEAT_01,Meat,13,0,190.08,124.55,5,4.79,129.7,117.92
2025-11-20,STORE_04,ITEM_MEAT_02,Meat,19,0,123.75,64.12,5,1.37,70.52,114.67
2025-11-20,STORE_04,ITEM_PRODUCE_01,Produce,17,0,32.42,16.18,4,0.61,21.42,68.24
2025-11-20,STORE_04,ITEM_PRODUCE_02,Produce,20,0,22.16,13.84,4,0.51,19.81,57.15
2025-11-20,STORE_05,ITEM_BAKERY_01,Bakery,4,0,51.1,33.55,3,0.91,40.54,65.32
2025-11-20,STORE_05,ITEM_BAKERY_02,Bakery,11,0,23.8,15.28,3,0.32,20.27,59.18
2025-11-20,STORE_05,ITEM_DAIRY_01,Dairy,34,0,61.76,35.96,7,1.7,42.47,75.29
2025-11-20,STORE_05,ITEM_DAIRY_02,Dairy,20,0,38.88,20.79,7,0.52,28.34,67.65
2025-11-20,STORE_05,ITEM_MEAT_01,Meat,13,0,188.36,122.39,5,4.81,124.37,116.86
2025-11-20,STORE_05,ITEM_MEAT_02,Meat,14,0,125.28,64.34,5,1.38,66.3,107.79
2025-11-20,STORE_05,ITEM_PRODUCE_01,Produce,25,0,32.68,16.34,4,0.62,22.45,66.61
2025-11-20,STORE_05,ITEM_PRODUCE_02,Produce,24,0,22.65,13.74,4,0.52,19.14,55.93
2025-11-20,STORE_06,ITEM_BAKERY_01,Bakery,12,0,48.52,33.3,3,0.91,40.25,67.43
2025-11-20,STORE_06,ITEM_BAKERY_02,Bakery,16,0,24.74,15.23,3,0.32,19.98,60.2
2025-11-20,STORE_06,ITEM_DAIRY_01,Dairy,47,0,60.65,36.02,7,1.65,41.57,72.9
2025-11-20,STORE_06,ITEM_DAIRY_02,Dairy,27,0,40.28,20.22,7,0.49,28.84,66.55
2025-11-20,STORE_06,ITEM_MEAT_01,Meat,20,0,189.69,125.28,5,4.78,128.31,111.89
2025-11-20,STORE_06,ITEM_MEAT_02,Meat,22,0,124.81,64.15,5,1.41,67.09,110.0
2025-11-20,STORE_06,ITEM_PRODUCE_01,Produce,16,0,32.26,16.4,4,0.6,22.3,64.51
2025-11-20,STORE_06,ITEM_PRODUCE_02,Produce,20,0,22.84,13.95,4,0.53,18.81,58.41
2025-11-20,STORE_07,ITEM_BAKERY_01,Bakery,14,0,49.51,33.77,3,0.89,41.55,65.17
2025-11-20,STORE_07,ITEM_BAKERY_02,Bakery,17,0,25.3,15.24,3,0.3,19.88,61.2
2025-11-20,STORE_07,ITEM_DAIRY_01,Dairy,19,0,61.21,35.51,7,1.63,41.77,76.27
2025-11-20,STORE_07,ITEM_DAIRY_02,Dairy,32,0,36.41,20.25,7,0.51,27.73,67.73
2025-11-20,STORE_07,ITEM_MEAT_01,Meat,17,0,191.5,126.17,5,4.73,128.74,115.21
2025-11-20,STORE_07,ITEM_MEAT_02,Meat,15,0,125.91,64.89,5,1.38,67.33,112.19
2025-11-20,STORE_07,ITEM_PRODUCE_01,Produce,27,0,32.48,16.37,4,0.6,22.31,65.54
2025-11-20,STORE_07,ITEM_PRODUCE_02,Produce,21,0,23.02,13.83,4,0.51,19.54,60.85
2025-11-20,STORE_08,ITEM_BAKERY_01,Bakery,8,0,49.93,33.99,3,0.89,38.34,66.03
2025-11-20,STORE_08,ITEM_BAKERY_02,Bakery,18,0,25.62,15.42,3,0.32,19.75,58.52
2025-11-20,STORE_08,ITEM_DAIRY_01,Dairy,43,0,60.26,35.92,7,1.67,43.27,77.96
2025-11-20,STORE_08,ITEM_DAIRY_02,Dairy,24,0,38.99,20.38,7,0.52,27.58,68.12
2025-11-20,STORE_08,ITEM_MEAT_01,Meat,16,0,198.5,123.31,5,4.87,127.9,113.56
2025-11-20,STORE_08,ITEM_MEAT_02,Meat,15,0,122.68,63.42,5,1.38,68.75,106.32
2025-11-20,STORE_08,ITEM_PRODUCE_01,Produce,21,0,32.21,16.2,4,0.61,22.32,66.3
2025-11-20,STORE_08,ITEM_PRODUCE_02,Produce,13,0,22.91,13.78,4,0.53,19.48,57.91
2025-11-21,STORE_01,ITEM_BAKERY_01,Bakery,21,0,49.2,33.18,3,0.93,40.11,64.28
2025-11-21,STORE_01,ITEM_BAKERY_02,Bakery,19,0,25.29,15.16,3,0.32,19.91,59.11
2025-11-21,STORE_01,ITEM_DAIRY_01,Dairy,71,1,63.82,36.11,7,1.71,42.26,75.31
2025-11-21,STORE_01,ITEM_DAIRY_02,Dairy,18,0,37.61,20.41,7,0.5,29.55,71.24
2025-11-21,STORE_01,ITEM_MEAT_01,Meat,17,0,201.44,124.61,5,4.9,132.2,116.77
2025-11-21,STORE_01,ITEM_MEAT_02,Meat,16,0,131.12,63.46,5,1.41,67.55,112.45
2025-11-21,STORE_01,ITEM_PRODUCE_01,Produce,20,0,34.88,16.55,4,0.62,22.15,64.75
2025-11-21,STORE_01,ITEM_PRODUCE_02,Produce,17,0,22.78,14.06,4,0.53,19.13,59.06
2025-11-21,STORE_02,ITEM_BAKERY_01,Bakery,16,0,50.05,33.6,3,0.92,39.8,65.78
2025-11-21,STORE_02,ITEM_BAKERY_02,Bakery,20,0,24.65,15.27,3,0.32,20.08,62.36
2025-11-21,STORE_02,ITEM_DAIRY_01,Dairy,58,1,60.95,35.97,7,1.63,42.48,75.05
2025-11-21,STORE_02,ITEM_DAIRY_02,Dairy,51,0,40.45,20.73,7,0.53,29.59,66.53
2025-11-21,STORE_02,ITEM_MEAT_01,Meat,24,0,192.03,125.24,5,4.72,123.06,116.33
2025-11-21,STORE_02,ITEM_MEAT_02,Meat,10,0,127.06,63.52,5,1.37,67.51,107.69
2025-11-21,STORE_02,ITEM_PRODUCE_01,Produce,21,0,32.3,16.42,4,0.58,21.95,66.83
2025-11-21,STORE_02,ITEM_PRODUCE_02,Produce,18,0,22.7,14.01,4,0.49,19.16,59.14
2025-11-21,STORE_03,ITEM_BAKERY_01,Bakery,12,0,50.51,33.16,3,0.9,37.59,65.66
2025-11-21,STORE_03,ITEM_BAKERY_02,Bakery,17,0,25.84,15.51,3,0.31,19.64,56.98
